ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
26757,khiam3-khun5,;缺勤;,欠勤,khiam3-khin5,,281,VH,,
26758,,;欠款;,欠款,khiam3-khoan2,,526,Na,,
26759,,;欠缺;短少;,欠缺,khiam3-khoat,,529,VJ,,
26760,khiam3-kheh,;不足;缺少;需要;虧欠;,欠缺,khiam3-khoeh,,3727,VD;Na;VK;VJ;VH,,
26761,khiam3-kheh,;缺少;缺乏;短少;窮匱;,欠缺,khiam3-khoeh,,832,VJ,,
26762,khiam3-ku3,;借據;,欠據,khiam3-ki3,,437,Na,,
26763,,;不檢;失檢;,欠檢點,khiam3-kiam2-tiam2,,1683,VH,,
26764,,;欠繳;,欠繳,khiam3-kiau2,,247,VH,,
26765,,;遜色;,欠光彩,khiam3-kong-chhai2,,811,VH,,
26766,,;犯賤;,欠人姦,khiam3-lang5-kan3,,2094,,,
26767,,;不用你管;要你管;,欠你管,khiam3-li2-koan2,,5597,,,
26768,,;缺席;,欠席,khiam3-sek8,,294,VH,,
26769,,;欠帳;掛帳;,欠數,khiam3-siau3,,478,Na,,
26770,,;失真;失神;精神不濟;,欠神,khiam3-sin5,,2276,VH,,
26771,,;芡實;,芡實,khiam3-sit8,,289,,,
26772,khiam3-se3,;欠稅;,欠稅,khiam3-soe3,,432,VH,,
26773,,;謙順;,謙順,khiam3-sun7,,274,,,
26774,,;欠揍;,欠推,khiam3-thui,,298,,,
26775,,;缺陷;缺點;,欠點,khiam3-tiam2,,628,Na,,
26776,,;欠揍;,欠揲,khiam3-tiap8,,214,,,
26777,khiN5-a2,;老虎鉗;,鉗仔,khiam5-a2,,1064,Na,,
26778,,;節省;節儉;儉;撙節;,儉,khiam7,,301,VJ;b;VH,,
26780,,;存錢;,儉錢,khiam7-chiN5,,580,VA,,
26781,,;儲水;,儉水,khiam7-chui2,,982,VA;Na,,
26782,,;節約;,儉約,khiam7-iok,,391,VJ,,
26783,,;儉用;,儉用,khiam7-iong7,,1252,,,
26784,khiam7--jip8-khu3,;存入;,儉入去,khiam7--jip8-khi3,,1588,VR,,
26785,,;節儉;,儉斂,khiam7-liam2,,258,VH,,
26786,,;儉樸;,儉樸,khiam7-phok,,197,VH,,
26787,,;節儉;儉省;,儉省,khiam7-seng2,,371,VH,,
26788,,;非常節儉;,儉死死,khiam7-si2-si2,,1001,,,
26789,,;謙稱;,謙稱,khiam-chheng,,403,VG,,
26790,,;謙虛;,謙虛,khiam-hi,,695,VH,,
26791,,;謙和;,謙和,khiam-ho5,,2430,VH,,
26792,,;謙卑;謙虛;,謙卑,khiam-pi,,312,VH,,
26793,khiam-soe3,;謙遜;,謙細,khiam-se3,,509,VH,,
26794,,;謙遜;,謙遜,khiam-sun3,,146,VH,,
26796,,;環扣;,圈,khian,,252,,,
26797,,;輕;,輕,khiaN,,220,VH,,
26798,,;譴責;,譴責,khian2-chek,,273,VC,,
26799,,;遣返;,遣返,khian2-hoan2,,287,VC,,
26800,,;遣散;,遣散,khian2-san3,,291,VC,,
26801,,;遣散費;,遣散費,khian2-san3-hui3,,391,Na,,
26802,,;遣送;,遣送,khian2-sang3,,356,VF,,
26804,,;譴責;,譴責,khian3-chek,,300,VC,,
26807,,;點綴;爆香;,掔芳,khian3-phang,,604,VC,,
26808,,;佐料;,掔芳料,khian3-phang-liau7,,429,Na,,
26809,,;小氣;吝嗇;,掔相,khian3-siuN3,,930,VH,,
26810,,;嘴饞;,譴相,khian3-siuN3,,695,VH,,
26812,,;忌諱;邪術;迷信;禁忌;,掔損,khian3-sng2,,508,Na;VK;VE,,
26813,,;佐料;,掔頭,khian3-thau5,,777,Na,,
26814,,;門面話;阿諛之詞;,掔頭話,khian3-thau5-oe7,,1891,,,
26815,,;迂闊;迷糊;,見天,khian3-thian,,1104,VH,,
26816,,;迷糊蟲;糊塗蟲;,見天狗,khian3-thian-kau2,,1526,Na,,
26818,,;苦笑;,虔笑,khian5-chhio3,,682,VA,,
26819,,;好客;誠意;誠懇;,虔意,khian5-i3,,1086,Na;VH,,
26820,,;虔敬;,虔敬,khian5-keng3,,311,VH,,
26821,,;乾坤;,乾坤,khian5-khun,,412,Na,,
26822,,;嗲聲嗲氣;嬌滴滴;,虔捋捋,khian5-leh-leh,,646,VH,,
26823,,;乾隆;,乾隆,Khian5-liong5,,604,Nb,,
26824,,;虔誠;,虔誠,khian5-seng5,,413,VH,,
26825,,;真心;虔心;誠心;,虔心,khian5-sim,,1489,Na;VH,,
26826,,;環扣;,牽仔,khian-a2,,1091,,,
26827,,;牽制;,牽制,khian-che3,,480,VC,,
26828,,;平均;,牽扯,khian-chhe2,,465,VH,,
26829,,;丟石頭;,掔石頭,khian-chioh8-thau5,,1530,,,
26831,,;羌;,羌,khiang,,93,Na;Nb,,
26839,,;牽引;,牽引,khian-in2,,576,VC,,
26840,,;牽強;,牽強,khian-kiong5,,623,VH,,
26841,,;調味;,掔芳,khian-phang,,416,VA,,
26842,,;柔弱;單薄;孱弱;瘦弱;,輕薄,khiaN-poh8,,438,VH,,
26844,,;欺壓;,欺壓,khi-ap,,629,VC,,
26846,,;厄運;,怯命,khiap-mia7,,260,Na,,
26849,khiap-se3,;醜;,怯勢,khiap-si3,,775,VH,,
26852,,;膽小;膽怯;,怯膽,khiap-taN2,,532,VH,,
26853,,;奇偶數;,奇雙,khia-siang,,514,,,
26854,,;奇數;單數;,奇數,khia-sou3,,515,Na,,
26856,,;掙扎;,桀,khiat8,,181,VA,,
26857,,;抓個不停;,揭揭抓,khiat8-khiat8-jiau3,,1963,,,
26860,,;苛薄;,詰舌,khiat-chih8,,348,,,
26861,khiat-he2-chioh8,;打火石;燧石;,戛火石,khiat-hoe2-chioh8,,1249,Na,,
26862,khia-tu7,;筷子;,奇箸,khia-ti7,,1052,Na,,
26863,,;吃死;,迦著,khia-tioh8,,2037,,,
26864,,;曲;蹺;,蹺,khiau,,194,Na;VC;Nb,,
26865,,;巧;美麗;漂亮;機靈;聰明;靈光;,巧,khiau2,,1458,VH,,
26866,,;巧妙;,巧妙,khiau2-biau7,,291,VH,,
26867,,;可愛;有趣;,巧裝,khiau2-chng,,2283,VH,,
26868,,;巧遇;,巧遇,khiau2-gu7,,500,VC,,
26869,,;巧克力;,巧克力,khiau2-khek-lek8,,849,Na,,
26870,,;靈巧;,巧氣,khiau2-khi3,,637,VH,,
26871,,;聰明人;,巧巧人,khiau2-khiau2-lang5,,2871,,,
26872,,;敏捷;,巧骨,khiau2-kut,,343,VH,,
26873,,;伶俐;精悍;,巧利,khiau2-lai7,,463,VH,,
26874,,;聰明人;,巧人,khiau2-lang5,,2863,,,
26875,,;工夫;別緻;新巧;精巧;,巧路,khiau2-lou7,,1177,Na;VH,,
26876,,;巧思;妙招;,巧步,khiau2-pou7,,495,Na,,
26877,khiau2-se3,;別緻;別致;,巧勢,khiau2-si3,,832,VH,,
26878,,;俏皮;慧黠;機靈;靈巧;,巧神,khiau2-sin5,,662,VH,,
26879,,;機靈;,巧頭,khiau2-thau5,,881,VH,,
26880,,;窮;,竅,khiau3,,168,VH,,
26881,,;撅;翹;,翹,khiau3,,187,VC;VH,,
26882,,;巧妙;花頭;,竅妙,khiau3-biau7,,629,Na;VH,,
26883,khiau3-be2-liu,;翹尾巴;,翹尾溜,khiau3-boe2-liu,,1175,,,
26884,,;虯鬚;,翹鬚,khiau3-chhiu,,265,,,
26885,,;倒八字鬚;,蹺鬚,khiau3-chhiu,,615,,,
26888,,;屋脊;飛簷;燕尾脊;,翹脊,khiau3-chit,,951,Na,,
26889,,;死蹺蹺;,蹺蝦,khiau3-he5,,415,,,
26890,,;紅鰭白;翹嘴;翹嘴紅白;,翹腰,khiau3-io,,655,,,
26892,,;翹辮子;,翹歹,khiau3-taiN2,,487,VH,,
26893,,;死蹺蹺;,蹺歹,khiau3-taiN2,,468,,,
26894,,;牛氣;高傲;,翹頭,khiau3-thau5,,1278,VH,,
26895,,;死蹺蹺;,蹺天,khiau3-thian,,964,,,
26897,,;喬;,喬,khiau5,,149,Nb;b,,
26899,,;喬木;,喬木,khiau5-bok8,,373,Na,,
26900,,;刁難;為難;留難;,喬苦,khiau5-khou2,,1010,VC;VJ;VH,,
26903,,;刁難;,喬吊,khiau5-tiau3,,470,VC,,
26906,,;翹二郎腿;蹺腳;,蹺腳,khiau-kha,,1237,,,
26909,khiau--khu3,;死了;翹辮子;,蹺去,khiau--khi3,,2031,VH,,
26910,,;彎曲;,蹺蹺,khiau-khiau,,252,VH,,
26912,,;駝背;,蹺痀,khiau-ku,,618,VH,,
26913,,;駝子;,蹺痀仔,khiau-ku-a2,,1164,Na,,
26914,,;尺蠖;,蹺痀蟲,khiau-ku-thang5,,469,,,
26916,khiau-loe5-loe5,;彎彎曲曲;,蹺螺螺,khiau-le5-le5,,481,,,
26918,,;彎刀;,蹺刀,khiau-to,,511,Na,,
26919,,;欺矇;,欺矇,khi-bong5,,428,VC,,
26920,,;欺侮;,欺侮,khi-bu2,,449,VC,,
26921,,;欺詐;,欺詐,khi-cha3,,410,,,
26923,,;缺;缺口;,缺,khih,,421,Na;VJ,,
26925,,;罅隙;,缺痕,khih-hun5,,342,Na,,
26926,,;缺口;缺角;瑕疵;,缺角,khih-kak,,713,Na,,
26928,,;欺負;,欺負,khi-hu7,,553,VC,,
26930,,;蹊蹺;,蹊翹,khi-khiau,,360,Na,,
26931,,;一面倒;,敧歸爿,khi-kui-peng5,,2035,VH,,
26932,,;欺君;,欺君,khi-kun,,640,,,
26933,,;欺凌;,欺凌,khi-leng5,,704,VC,,
26934,,;琴;,琴,khim5,,104,Na,,
26935,,;禽;,禽,khim5,,75,b,,
26936,,;琴鍵;,琴遏,khim5-at,,153,Na,,
26937,,;琴健;,琴子,khim5-chi2,,664,,,
26939,,;琴弦;,琴弦,khim5-hian5,,185,Na,,
26940,,;琴鍵;,琴子,khim5-ji2,,474,Na,,
26942,,;擒拿;,擒拿,khim5-na2,,1191,VC,,
26943,,;琴譜;,琴譜,khim5-phou2,,130,Na,,
26944,,;琴瑟;,琴瑟,khim5-sek,,351,Na,,
26945,,;畜生;鳥獸;禽獸;,禽獸,khim5-siu3,,588,Na,,
26946,,;人面獸心;,禽獸面,khim5-siu3-bin7,,1569,VH,,
26947,,;琴線;,琴線,khim5-soaN3,,303,,,
26948,,;抵當;,擒帶,khim5-toa3,,832,,,
26949,,;欽慕;,欽慕,khim-bou7,,204,VJ,,
26950,,;胸章;,襟章,khim-chiong,,383,Na,,
26951,,;前胸肉;雞胸;,襟胸,khim-heng,,576,Na,,
26952,,;欺瞞;欺騙;,欺瞞,khi-moa5,,486,VC,,
26953,,;佩服;欽佩;,欽佩,khim-poe7,,362,VJ,,
26954,,;欽賜;,欽賜,khim-su3,,308,VD,,
26956,,;輕;,輕,khin,,251,VH,,
26959,khin2-chhiN,;淡青色;嫩綠;,淺青,khin2-chheN,,754,Na;VH,,
26961,,;水綠;嫩綠;,淺綠,khin2-lek8,,632,A;VH,,
26962,,;淺黃;嫩黃;,淺黃,khin2-ng5,,777,A,,
26965,khun5,;勤;,勤,khin5,,282,VH,,
26966,,;鉗;纏住;,鉗,khiN5,,584,VR;b,,
26967,khiam5-a2,;拔釘器;鉗子;,鉗仔,khiN5-a2,,1113,Na,,
26969,khun5-bian2,;勤勉;,勤勉,khin5-bian2,,248,VH,,
26970,khun5-bu7,;勤務;,勤務,khin5-bu7,,294,Na,,
26971,khun5-bu7-peng,;勤務兵;,勤務兵,khin5-bu7-peng,,493,,,
26972,khun5-chhai3,;芹菜;,芹菜,khin5-chhai3,,435,Na,,
26973,khun5-hak8,;勤學;,勤學,khin5-hak8,,1096,VH,,
26974,,;胸部;,禽胸,khin5-heng,,365,Nc,,
26975,khun5-hun3,;勤奮;,勤奮,khin5-hun3,,282,VH,,
26976,,;持家;,鉗家,khiN5-ke,,1485,VA,,
26977,,;持家;勤儉持家;,擒家,khiN5-ke,,1451,VA,,
26978,khun5-khiam7,;勤儉;,勤儉,khin5-khiam7,,324,VH,,
26979,,;攀附;,鉗吸,khiN5-khip8,,177,VC,,
26980,,;端倪;攀附;,擒扱,khiN5-khip8,,178,Na;VC,,
26981,khun5-khoai3,;勤快;,勤快,khin5-khoai3,,796,VH,,
26982,khun5-khou2,;勤苦;,勤苦,khin5-khou2,,579,VH,,
26983,,;依附;撐持;,鉗糊,khiN5-khou5,,339,VC;VJ,,
26984,,;攔轎;,擒轎,khiN5-kio7,,151,,,
26985,,;打擾;依附;堅強;,擒糊,khiN5-kou5,,818,VC;VJ;VH,,
26986,khun5-lian7,;勤練;,勤練,khin5-lian7,,320,VC,,
26987,,;蝟集;,擒烏烏,khiN5-ou-ou,,516,,,
26989,,;老虎鉗;,鉗婆,khiN5-po5,,448,Na,,
26990,khun5-thak8,;勤讀;,勤讀,khin5-thak8,,748,,,
26992,,;易醒;淺眠;驚醒;,輕眠,khin-bin5,,665,VH,,
26993,,;小秤;沒稱頭;,輕秤,khin-chhin3,,1157,,,
26994,,;手勁小;手輕;,輕手,khin-chhiu2,,1121,,,
26995,,;輕罪;,輕罪,khin-choe7,,397,Na,,
26996,khin-gun5,;鋁;,輕銀,khin-gin5,,387,Na,,
26997,,;輕刑;,輕刑,khin-heng5,,365,,,
26998,,;輕型;,輕型,khin-heng5,,393,A,,
26999,,;輕忽;,輕忽,khin-hut,,276,VJ,,
27000,,;輕飄飄;,輕搖搖,khin-io5-io5,,363,VH,,
27001,,;輕浮;,輕溢,khin-ioh,,358,VH,,
27002,,;輕油;,輕油,khin-iu5,,427,Na,,
27003,khin-ji5-i7-ku2,;輕而易舉;,輕而易舉,khin-ji5-i7-ki2,,1491,VH,,
27004,,;輕巧;,輕巧,khin-kha2,,479,VH,,
27005,,;小步走;,輕腳行,khin-kha-kiaN5,,2072,,,
27006,khin-khang-khe3,;輕活;,輕空課,khin-khang-khoe3,,899,,,
27007,,;輕盈;,輕輕,khin-khin,,244,VH,,
27008,,;輕輕的;,輕輕仔,khin-khin-a2,,2172,,,
27009,,;輕易;輕便;輕鬆;,輕可,khin-kho2,,881,Dh;VH,,
27010,,;輕快;,輕快,khin-khoai3,,813,VH,,
27011,,;輕健;,輕健,khin-kiaN7,,312,,,
27012,,;小力;省力;,輕力,khin-lat8,,670,VH,,
27013,,;輕如羽毛;,輕兩相,khin-niu2-siuN3,,1161,,,
27015,,;張狂;輕浮;,輕漂,khin-phio3,,536,VH,,
27016,,;輕薄;,輕薄,khin-poh8,,362,VH,,
27017,,;懦夫;膽小鬼;,輕薄娘,khin-poh8-niu5,,804,Na,,
27018,,;從容;輕鬆;,輕鬆,khin-sang,,1351,VH,,
27019,,;輕生;,輕生,khin-seng,,1081,VA,,
27020,,;歧視;看不起;輕視;輕蔑;,輕視,khin-si7,,2560,VJ;VH,,
27021,,;輕聲;,輕聲,khin-siaN,,737,Dh,,
27022,khin-siaN-soe3-seh,;輕聲細語;,輕聲細說,khin-siaN-se3-soeh,,1970,,,
27023,,;輕信;,輕信,khin-sin3,,528,VJ,,
27024,,;輕傷;,輕傷,khin-siong,,540,,,
27025,,;輕巧;輕易;輕便;輕盈;,輕爽,khin-sng2,,527,Dh;VH,,
27026,,;斤兩;好歹;死活;輕重;,輕重,khin-tang7,,1900,Db;Na,,
27027,,;輕度;,輕度,khin-tou7,,428,A,,
27028,khau2-kak,;口角;,口角,khio2-kak,,592,Na,,
27029,khau2-siat8,;口舌;唇舌;,口舌,khio2-siat8,,464,Na,,
27030,,;扣;,扣,khio3,,124,VC,,
27031,,;巫術;窮;,窮,khio3,,236,Na;VH,,
27032,,;巫術;,竅,khio3,,85,Na,,
27033,khou3-sia7,;叩謝;,叩謝,khio3-sia7,,567,VC,,
27034,khio3-se3,;課稅;,扣稅,khio3-soe3,,468,VA,,
27035,khiau3-tiau7,;迷信;,徼兆,khio3-tio7,,607,VK,,
27037,,;收拾;拾;拾取;接生;,拾,khioh,,726,Ne;VC;VB,,
27041,,;撿柴;,拾柴,khioh-chha5,,455,,,
27048,,;拾錢;募捐;,拾錢,khioh-chiN5,,679,VC,,
27049,khioh-choe3-he2,;收集在一起;,拾做伙,khioh-cho3-hoe2,,5721,,,
27057,khioh-hun7,;記恨;積怨;懷恨;,拾恨,khioh-hin7,,614,Na;VJ,,
27058,khioh-he3,;打點東西;,拾貨,khioh-hoe3,,1593,,,
27060,khioh-hou7-choe5,;收拾整齊;,拾互齊,khioh-hou7-che5,,1178,,,
27065,,;集郵;,拾郵票,khioh-iu5-phio3,,445,VA,,
27067,,;排字;,拾字,khioh-ji7,,706,VA,,
27076,,;沿途載客;搭客;,拾客,khioh-kheh,,689,Na,,
27077,,;拾起;,拾起,khioh-khi2,,803,VR,,
27079,,;撿起來;,拾起來,khioh--khi2-lai5,,2926,VR,,
27083,,;生產;接生;,拾囝,khioh-kiaN2,,851,VA;VC;VB,,
27088,,;拾骨;,拾金,khioh-kim,,606,,,
27089,,;助產士;,拾囝仔婆,khioh-kin2-a2-po5,,1514,Na,,
27093,,;拾骨;,拾骨頭,khioh-kut-thau5,,1114,,,
27095,,;收養;,拾來飼,khioh-lai5-chhi7,,1570,VC,,
27098,,;盲;,拾芒,khioh-mi5,,330,VH,,
27100,,;收攏;聚攏;,拾倚,khioh-oa2,,600,VR;VA,,
27102,,;抱怨;記恨;積怨;,拾怨,khioh-oan3,,765,Na;VE;VJ,,
27115,,;不浪費;節儉;,拾拾,khioh-sip8,,1804,VH,,
27117,khioh-se3,;課稅;徵稅;,拾稅,khioh-soe3,,611,VA,,
27120,,;撿到;,拾著,khioh--tioh8,,2473,VR,,
27121,,;拾到錢;,拾著錢,khioh-tioh8-chiN5,,2820,,,
27123,,;曲;曲子;,曲,khiok,,446,Na;Nb,,
27124,,;曲尺;,曲尺,khiok-chhioh,,377,Na,,
27125,,;曲解;,曲解,khiok-kai2,,542,VK,,
27126,,;唱片;,曲盤,khiok-poaN5,,491,Na,,
27127,,;卻步;,卻步,khiok-pou7,,1023,VH,,
27128,,;但是;卻是;,卻是,khiok-si7,,4499,Cb,,
27129,,;曲線;,曲線,khiok-soaN3,,514,Na,,
27130,,;曲直;,曲直,khiok-tit8,,574,Na,,
27131,,;恫嚇;恐嚇;,恐嚇,khiong2-hat,,312,VF;VC,,
27132,,;恐惶;,恐惶,khiong2-hong5,,528,VH,,
27133,,;恐懼感;,恐懼感,khiong2-khu7-kam2,,636,Na,,
27134,,;只怕;生恐;或許;恐怕;唯恐;惟恐;,恐驚,khiong2-kiaN,,1604,Db;VK,,
27135,,;恐龍;,恐龍,khiong2-liong5,,574,Na,,
27136,,;恐怖;,恐怖,khiong2-pou3,,274,VH,,
27137,,;恐怖主義;,恐怖主義,khiong2-pou3-chu2-gi7,,863,Na,,
27138,,;恐怖份子;,恐怖份子,khiong2-pou3-hun7-chu2,,1047,Na,,
27139,,;恐怕;,恐畏,khiong2-ui3,,425,Db,,
27140,khiang-chu2-ga5,;姜子牙;,姜子牙,khiong-chu2-ga5,,863,Nb,,
27142,,;僵屍;,僵屍,khiong-si,,361,Na,,
27143,khiang-thai3-kong,;姜太公;,姜太公,khiong-thai3-kong,,1239,Nb,,
27144,,;吸;,吸,khip,,177,VC,,
27146,,;吸取;,吸取,khip-chhu2,,342,VC,,
27147,,;磁石;磁鐵;,吸石,khip-chioh8,,479,Na,,
27148,,;吸水;,吸水,khip-chui2,,1038,VA,,
27150,,;抽水機;,吸水機,khip-chui2-ki,,1380,Na,,
27151,,;傾斜;,敧爿,khi-peng5,,628,VH,,
27152,,;欺騙;詐騙;,欺騙,khi-phian3,,561,VD;VC,,
27153,,;吸血鬼;,吸血鬼,khip-hiat-kui2,,1413,Na,,
27154,khip-huih,;吸血;,吸血,khip-hoeh,,450,VB,,
27155,khip-hong-hu5,;河豚;斑點刺河豚;,吸風魚,khip-hong-hi5,,1617,Na,,
27156,,;吸附;,吸附,khip-hu3,,275,VC,,
27157,,;吸煙;,吸煙,khip-ian,,457,VA,,
27158,,;吸音;,吸音,khip-im,,386,,,
27159,,;吸引;,吸引,khip-in2,,521,VJ,,
27160,,;吸引人;,吸引人,khip-in2-lang5,,3166,VH,,
27161,,;魅力;,吸引力,khip-in2-lat8,,626,Na,,
27162,,;吸引力;,吸引力,khip-in2-lek8,,949,Na,,
27163,,;抽油煙機;,吸油機,khip-iu5-ki,,777,,,
27164,,;吸入;,吸入,khip-jip8,,448,VR,,
27165,,;吸氣;,吸氣,khip-khi3,,622,VA,,
27166,,;吸汗;,吸汗,khip-koaN7,,323,,,
27167,,;吸收;,吸收,khip-siu,,505,VC,,
27168,,;磁石;磁鐵;,吸鐵,khip-thih,,357,Na,,
27169,,;吸塵器;,吸塵器,khip-tin5-khi2,,601,Na,,
27170,,;吸毒;,吸毒,khip-tok8,,604,VA,,
27172,,;乞;祈求;被;,乞,khit,,821,VF;P0;VC,,
27174,,;札;椿;,杙,khit8,,96,Na;b,,
27177,,;乞丐;叫花子;花子;,乞食,khit-chiah8,,1850,Na,,
27178,,;瘧疾;,乞食症,khit-chiah8-cheng3,,1329,Na,,
27179,,;吝嗇鬼;,乞食鬼,khit-chiah8-kui2,,2133,,,
27180,,;懶骨頭;懶惰;,乞食骨,khit-chiah8-kut,,1570,Na;VH,,
27181,,;乞食碗;向天盞;,乞食碗,khit-chiah8-oaN2,,1838,,,
27182,khit-chiah8-siN,;吝嗇鬼;,乞食生,khit-chiah8-seN,,1734,,,
27183,,;懶惰蟲;,乞食仙,khit-chiah8-sian,,1559,Na,,
27184,,;貪心不足;貧相;,乞食相,khit-chiah8-siang3,,2921,VH,,
27185,,;收養;,乞的,khit-e5,,2219,VC,,
27186,,;螟蛉;,乞個,khit-e5,,906,Na,,
27188,,;側視;,敧頭看,khi-thau5-khoaN3,,2097,VC,,
27189,,;祈雨;,乞雨,khit-hou7,,884,VA,,
27190,,;乞求;,乞求,khit-kiu5,,359,VF,,
27191,,;傾倒;,敧倒,khi-to2,,826,VC,,
27192,,;乞討;,乞討,khit-tho2,,319,VD,,
27211,,;吝嗇;,虯,khiu5,,157,VH,,
27212,,;吝嗇;,虯之溜,khiu5-chi-liu,,790,VH,,
27214,khiu5-kha-kun,;腳抽筋;,虯腳筋,khiu5-kha-kin,,1296,,,
27216,,;省儉;節儉;,虯儉,khiu5-khiam7,,291,VH,,
27218,,;吝嗇到家;,虯溜溜,khiu5-liu-liu,,1707,,,
27220,khiu5-mng5,;毛髮捲曲;捲髮;,虯毛,khiu5-mou,,490,Na;VB,,
27222,khiu5-thau5-mng5,;卷髮;捲髮;,虯頭毛,khiu5-thau5-mou,,1111,Na;VB,,
27226,chhiuN,;口音;腔;腔調;,腔,khiuN,,475,Na;Nf,,
27230,,;惜物;愛好整潔;,儉相,khiuN7-siuN3,,1523,VA,,
27231,,;雲豹;,羌仔虎,khiuN-a2-hou2,,1124,,,
27232,,;口音;腔調;鄉音;,腔口,khiuN-khau2,,550,Na,,
27233,,;腔調;,腔調,khiuN-tiau7,,417,Na,,
27234,,;穀殼;,糠,khng,,160,,,
27236,,;曠;,曠,khng3,,234,b,,
27237,,;勸;勸告;,勸,khng3,,355,VF,,
27240,,;排解;勸和;,勸和,khng3-ho5,,2620,VC,,
27247,,;規過勸善;,勸世,khng3-se3,,947,,,
27248,khoan3-sian7,;勉勵向上;勸人為善;勸化;勸善;勸善懲惡;,勸善,khng3-sian7,,2238,VA;VF,,
27249,,;勸架;,勸煞,khng3-soah,,798,VA,,
27253,,;痲疹;,糠瘡,khng-chhng,,175,Na,,
27254,,;痲疹;,糠疹,khng-chin2,,289,Na,,
27255,,;破讀;,圈破,khng-phoa3,,631,,,
27256,,;科;,科,kho,,308,Nf,,
27257,,;柯;,椅,kho,,334,Nb,,
27258,,;可;,可,kho2,,651,Db,,
27259,,;考;瞄準;,考,kho2,,391,VC,,
27260,,;退潮;擁擠;濃;,洘,kho2,,641,VA;VH,,
27261,,;可愛;,可愛,kho2-ai3,,2133,VH,,
27262,,;落第;,考無,kho2-bo5,,2333,VH,,
27264,,;考查;,考查,kho2-cha,,553,VC,,
27265,,;考績;,考績,kho2-chek,,457,Na,,
27266,,;考證;,考證,kho2-cheng3,,494,VE,,
27267,,;考察;,考察,kho2-chhat,,367,VC,,
27268,,;考察團;,考察團,kho2-chhat-thoan5,,494,Na,,
27269,,;打靶;開槍;,考銃,kho2-chheng3,,1050,VA,,
27270,,;稠密;濃稠;,洘蒸蒸,kho2-chheng3-chheng3,,475,VH,,
27271,,;打靶;,考銃靶,kho2-chheng3-pe2,,870,VA,,
27272,,;考試;,考試,kho2-chhi3,,768,VA,,
27273,,;考試院;,考試院,kho2-chhi3-iN7,,854,Nc,,
27274,,;考;,考秤頭,kho2-chhin3-thau5,,1095,VC,,
27275,,;可笑;,可笑,kho2-chhio3,,1134,VH,,
27276,,;可取;,可取,kho2-chhu2,,788,VH,,
27277,,;考取;,考取,kho2-chhu2,,476,VJ,,
27278,,;稠密;濃兮兮;,洘卒卒,kho2-chut-chut,,386,VH,,
27279,,;可疑;,可疑,kho2-gi5,,745,VH,,
27280,,;考驗;,考驗,kho2-giam7,,340,VC,,
27281,,;考核;,考核,kho2-hek8,,631,VC,,
27282,,;可行;,可行,kho2-heng5,,1443,VH,,
27283,,;可喜;,可喜,kho2-hi2,,793,VH,,
27284,kho2-hu5,;竭澤而漁;,洘魚,kho2-hi5,,767,VA,,
27285,kho2-hun7,;可恨;,可恨,kho2-hin7,,824,VH,,
27286,,;可以;,可以,kho2-i2,,3821,Db;VL;VH,,
27287,,;可溶性;,可溶性,kho2-iong5-seng3,,1116,Na,,
27288,,;可燃性;,可燃性,kho2-jian5-seng3,,1015,Na,,
27289,,;可人;,可人,kho2-jin5,,2914,VH,,
27290,,;可嘉;,可嘉,kho2-ka,,1426,,,
27291,,;濃稀;,洘餃,kho2-ka3,,661,,,
27292,,;可敬;,可敬,kho2-keng3,,797,VH,,
27293,,;可口;,可口,kho2-khau2,,831,VH,,
27294,,;可靠;牢靠;靠得住;,可靠,kho2-kho3,,1669,VR;Nb;VH,,
27295,,;可靠性;,可靠性,kho2-kho3-seng3,,1294,Na,,
27296,,;考區;,考區,kho2-khu,,420,Na,,
27297,kho2-ku3,;考據;,考據,kho2-ki3,,521,VC,,
27298,,;可驚;,可驚,kho2-kiaN,,1146,,,
27299,,;可見;,可見,kho2-kian3,,941,Dk,,
27301,,;考究;,考究,kho2-kiu3,,346,VH,,
27302,,;考券;,考券,kho2-kng3,,363,,,
27303,,;可觀;,可觀,kho2-koan,,830,VH,,
27304,,;考卷;,考卷,kho2-koan3,,485,Na,,
27305,,;考古;,考古,kho2-kou2,,653,VA,,
27306,,;可貴;,可貴,kho2-kui3,,1306,VH,,
27307,,;低潮;退流;退潮;,洘流,kho2-lau5,,838,VA;Na,,
27308,,;也許;可能;,可能,kho2-leng5,,3454,Db;Na;VH,,
27309,,;可能性;,可能性,kho2-leng5-seng3,,2336,Na,,
27310,,;可憐;,可憐,kho2-lian5,,882,VH,,
27311,,;可憐見;,可憐代,kho2-lian5-tai7,,1161,,,
27312,kho2-liong7,;考量;,考量,kho2-liang7,,498,VE,,
27313,,;考完;,考了,kho2-liau2,,1177,VR,,
27314,,;可憐;,可憐,kho2-lin5,,851,VH,,
27315,,;可憐見;,可憐代,kho2-lin5-tai7,,1212,,,
27316,,;可樂;,可樂,kho2-lok8,,1382,Na,,
27317,,;濃粥;,洘糜,kho2-me5,,462,,,
27318,kho2-be5,;稠粥;濃粥;,洘糜,kho2-moai5,,603,,,
27319,,;可惱;,可惱,kho2-nau2,,630,VH,,
27320,,;可惡;,可惡,kho2-ouN3,,773,VH,,
27321,,;打靶;,考靶,kho2-pa2,,729,VA,,
